0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
0.17614,-0.73103
